,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
107,1090671758,СберБанк,"Долгоозёрная ул., 16, корп. 1, Санкт-Петербург",,,,60.018620,30.250728,"4,3",,
108,244629437854,СберБанк,"просп. Энергетиков, 37, Санкт-Петербург",,,,59.958917,30.439482,"4,3",,
109,1017016480,СберБанк,"Петергофское ш., 17, корп. 1, Санкт-Петербург",,,,59.847604,30.186802,"4,6",,
110,1049511586,СберБанк,"Гражданский просп., 19, корп. 1, Санкт-Петербург",,,,60.004039,30.389572,"4,3",,
111,235143703797,СберБанк,"Европейский просп., 5, Кудрово",,,,59.898748,30.511145,"4,5",,
112,1053014705,СберБанк,"Замшина ул., 27, корп. 1, Санкт-Петербург",,,,59.978728,30.405391,"4,2",,
113,1037354056,СберБанк,"ул. Олеко Дундича, 17, корп. 1, Санкт-Петербург",,,,59.827593,30.399039,"4,4",,
114,127660127497,СберБанк,"ул. Бабушкина, 111, Санкт-Петербург",,,,59.865487,30.452895,"4,4",,
115,1056094810,СберБанк,"просп. Металлистов, 59, Санкт-Петербург",,,,59.969279,30.408807,"4,4",,
116,28304591277,СберБанк,"Ленинградская ул., 3, Кудрово",,,,59.912825,30.506193,"4,4",,
117,1382744556,СберБанк,"Туристская ул., 28, корп. 1, Санкт-Петербург",,,,60.002671,30.208407,"4,3",,
118,1197015470,Сбербанк,"просп. Авиаконструкторов, 47, Санкт-Петербург",,,,60.027158,30.225005,"4,4",,
119,1092282104,СберБанк,"Будапештская ул., 92, Санкт-Петербург",,,,59.839600,30.396479,"4,6",,
120,1138799899,СберБанк,"Богатырский просп., 10, Санкт-Петербург",,,,59.998181,30.279576,"4,3",,
121,1102567483,СберБанк,"просп. Авиаконструкторов, 21, корп. 1, Санкт-Петербург",,,,60.017680,30.238407,"4,4",,
122,1086909095,СберБанк,"просп. Пятилеток, 10, корп. 1, Санкт-Петербург",,,,59.922334,30.457732,"4,6",,
123,1286042498,СберБанк,"просп. Просвещения, 32, корп. 1, Санкт-Петербург",,,,60.054092,30.331368,"4,4",,
124,1047216814,СберБанк,"просп. Ветеранов, 130, Санкт-Петербург",,,,59.832593,30.173840,"4,6",,
125,35735063908,СберБанк,"просп. Энгельса, 124, корп. 1, Санкт-Петербург",,,,60.039055,30.323414,"4,4",,
126,1017130951,СберБанк,"ул. Ярослава Гашека, 9, корп. 1, Санкт-Петербург",,,,59.831570,30.389044,"4,3",,
127,1059732877,СберБанк,"просп. Косыгина, 28, корп. 1, Санкт-Петербург",,,,59.945766,30.495625,"4,3",,
128,186139030206,СберБанк,"просп. Авиаторов Балтики, 7, Мурино",,,,60.052470,30.438872,"4,5",,
129,1016599665,СберБанк,"просп. Сизова, 30, корп. 1, Санкт-Петербург",,,,60.013556,30.275605,"4,2",,
130,64641555572,СберБанк,"просп. Большевиков, 9, корп. 1, Санкт-Петербург",,,,59.914160,30.474540,"4,4",,
131,1380413951,СберБанк,"Первомайская ул., 15, посёлок Шушары",,,,59.806850,30.377781,"4,4",,
132,1155671613,СберБанк,"просп. Ветеранов, 78, Санкт-Петербург",,,,59.833179,30.217624,"4,3",,
133,1023523463,СберБанк,"просп. Луначарского, 64, Санкт-Петербург",,,,60.040071,30.347883,"4,4",,
134,1078735287,СберБанк,"просп. Большевиков, 27, Санкт-Петербург",,,,59.900691,30.486441,"4,4",,
135,1122930001,СберБанк,"просп. Испытателей, 31, корп. 1, Санкт-Петербург",,,,60.007343,30.270554,"4,3",,
136,1012565699,СберБанк,"просп. Науки, 30, корп. 1, Санкт-Петербург",,,,60.008349,30.418102,"4,4",,
137,1109503640,СберБанк,"просп. Ветеранов, 95, корп. 1, Санкт-Петербург",,,,59.833597,30.207565,"4,4",,
138,83989054587,СберБанк,"просп. Энтузиастов, 38, Санкт-Петербург",,,,59.950044,30.483406,"4,4",,
139,1165450400,СберБанк,"Прибрежная ул., 8, корп. 1, Санкт-Петербург",,,,59.834717,30.508569,"4,6",,
140,47641268692,СберБанк,"ул. Шувалова, 22, корп. 1, Мурино",,,,60.060289,30.431881,"4,7",,
141,89068644446,СберБанк,"Красносельское ш., 54, корп. 3, территория Горелово, Санкт-Петербург",,,,59.791241,30.149751,"4,5",,
142,1067175798,СберБанк,"ул. Осипенко, 2, Санкт-Петербург",,,,59.945481,30.483398,"4,4",,
143,1081543849,СберБанк,"просп. Энгельса, 128, Санкт-Петербург",,,,60.042733,30.326279,"4,4",,
144,60601310937,СберБанк,"Индустриальный просп., 10, корп. 1Б, Санкт-Петербург",,,,59.940042,30.475637,"4,4",,
145,61936429444,СберБанк,"Привокзальная площадь, 1А, корп. 1, Мурино",,,,60.050707,30.446057,"4,5",,
146,1773591450,СберБанк,"просп. Просвещения, 87, корп. 1, Санкт-Петербург",,,,60.036481,30.413329,"4,4",,
147,1073820680,СберБанк,"Гражданский просп., 117, корп. 1, Санкт-Петербург",,,,60.033514,30.419412,"4,4",,
148,1070716259,СберБанк,"просп. Науки, 41, Санкт-Петербург",,,,60.008666,30.412795,"4,4",,
149,1063605979,СберБанк,"ул. Олеко Дундича, 34, Санкт-Петербург",,,,59.833834,30.420575,"4,4",,
150,1075171831,СберБанк,"ул. Коммуны, 58, Санкт-Петербург",,,,59.960928,30.489392,"4,4",,
151,124070617027,СберБанк,"ул. Коллонтай, 31, корп. 2, Санкт-Петербург",,,,59.922635,30.484559,"4,4",,
152,211764039930,СберБанк,"ул. Тельмана, 48, корп. 1, Санкт-Петербург",,,,59.893065,30.483510,"4,8",,
153,1080616302,СберБанк,"Тихорецкий просп., 26, Санкт-Петербург",,,,60.017850,30.366776,"4,3",,
154,1241453738,СберБанк,"ул. Фёдора Абрамова, 4, посёлок Парголово",,,,60.070086,30.335561,"4,7",,
155,1342944880,СберБанк,"просп. Энгельса, 134, корп. 3, Санкт-Петербург",,,,60.049014,30.331119,"4,4",,
156,1105589432,СберБанк,"просп. Просвещения, 78, Санкт-Петербург",,,,60.039684,30.401251,"4,3",,
157,196519209121,СберБанк,"просп. Косыгина, 27, корп. 1, Санкт-Петербург",,,,59.944809,30.494413,"4,4",,
158,110265406586,СберБанк,"Муринская дорога, 53, Санкт-Петербург",,,,60.032330,30.458442,"4,6",,
159,1140857575,СберБанк,"Светлановский просп., 40, корп. 1, Санкт-Петербург",,,,60.023200,30.376792,"4,5",,
160,1108389444,СберБанк,"просп. Энгельса, 141/36, Санкт-Петербург",,,,60.053262,30.336440,"4,1",,
161,213043250041,СберБанк,"ул. Пограничника Гарькавого, 33, Санкт-Петербург",,,,59.833662,30.146335,"4,4",,
162,1642123270,СберБанк,"просп. Просвещения, 53, корп. 1, Санкт-Петербург",,,,60.042999,30.380855,"4,3",,
163,71996418594,СберБанк,"Народная ул., 68, корп. 1, Санкт-Петербург",,,,59.884384,30.479164,"4,4",,
164,1263754551,СберБанк,"Гражданский просп., 92, корп. 1, Санкт-Петербург",,,,60.019231,30.402790,"4,2",,
165,1062530703,СберБанк,"Земский пер., 11, корп. 1, Санкт-Петербург",,,,60.025751,30.290498,"4,4",,
166,213530041447,СберБанк,"ул. Меркурьева, 5, посёлок Парголово",,,,60.072950,30.343489,"4,4",,
167,112730742514,СберБанк,"ш. Революции, 37, корп. 1, Санкт-Петербург",,,,59.959645,30.433057,"4,4",,
168,69117683964,СберБанк,"просп. Художников, 13, корп. 1, Санкт-Петербург",,,,60.037027,30.345611,"4,4",,
169,1037619851,СберБанк,"просп. Просвещения, 33, корп. 1, Санкт-Петербург",,,,60.050215,30.345439,"4,4",,
170,1086054702,СберБанк,"просп. Культуры, 22, корп. 1, Санкт-Петербург",,,,60.046110,30.373657,"4,3",,
171,1022285461,СберБанк,"просп. Просвещения, 67, Санкт-Петербург",,,,60.040688,30.392546,"4,4",,
172,1087111979,СберБанк,"Гражданский просп., 105, корп. 1, Санкт-Петербург",,,,60.027958,30.413824,"4,4",,
173,81157186396,СберБанк,"Новосмоленская наб., 1В, Санкт-Петербург",,,,59.949614,30.227743,"2,9",,
174,1125605053,СберБанк,"Озёрная ул., 4, д. Новое Девяткино",,,,60.056952,30.476770,"4,6",,
175,1060930003,СберБанк,"ул. Олеко Дундича, 34, Санкт-Петербург",,,,59.833871,30.420636,"4,3",,
176,1063861651,СберБанк,"Шоссейная ул., 12, посёлок Бугры",,,,60.068875,30.393069,"3,7",,
177,1367561860,СберБанк,"просп. Ветеранов, 114, корп. 1, Санкт-Петербург",,,,59.832560,30.196524,"4,7",,
178,31785334427,СберБанк,"Садовая ул., 10, посёлок Аннино",,,,59.775857,30.044559,"3,9",,
179,117710918662,СберБанк,"Бухарестская ул., 23, корп. 1, Санкт-Петербург",,,,59.873997,30.376154,"4,2",,
180,89097608975,СберБанк,"просп. Большевиков, 27, Санкт-Петербург",,,,59.900520,30.485874,"4,3",,
181,153813805222,СберБанк,"площадь Карла Фаберже, 8Б, Санкт-Петербург",,,,59.935166,30.435972,"4,3",,
182,150675268280,СберБанк,"Комендантский просп., 30, корп. 1, Санкт-Петербург",,,,60.015125,30.249464,"4,2",,
