,ID,name,address,website,ypage,lat,lon,rating,phone,social,opening_hours.mon,opening_hours.tue,opening_hours.wed,opening_hours.thu,opening_hours.fri,opening_hours.sat,opening_hours.sun
40,21763314314,Банк ВТБ,"Волгоградский просп., 94, корп. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/21763314314/?ll=37.771328%2C55.704073&z=16,55.704073,37.771328,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
41,1096076218,Банк ВТБ,"Люблинская ул., 165, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1096076218/?ll=37.745924%2C55.650506&z=16,55.650506,37.745924,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,10:00-17:00
42,186437166625,Банк ВТБ,"Сокольническая площадь, 4к1-2, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/186437166625/?ll=37.677894%2C55.789922&z=16,55.789922,37.677894,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,выходной
43,120349263024,Банк ВТБ,"Профсоюзная ул., 56, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/120349263024/?ll=37.552481%2C55.670021&z=16,55.670021,37.552481,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-17:00,выходной
44,1310673410,Банк ВТБ,"Профсоюзная ул., 15, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1310673410/?ll=37.565336%2C55.679514&z=16,55.679514,37.565336,"4,2",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
45,1059995666,Банк ВТБ,"Большая Сухаревская площадь, 14/7, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1059995666/?ll=37.636697%2C55.771818&z=16,55.771818,37.636697,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
46,1060668956,Банк ВТБ,"ул. Покровка, 28, стр. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1060668956/?ll=37.650029%2C55.760429&z=16,55.760429,37.650029,"4,3",['8 (800) 500-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
47,182810389580,Банк ВТБ,"Совхозная ул., 41, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/182810389580/?ll=37.760234%2C55.674575&z=16,55.674575,37.760234,"4,3",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
48,1218613928,Банк ВТБ,"Бутырская ул., 11, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1218613928/?ll=37.583392%2C55.796011&z=16,55.796011,37.583392,"4,3",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
49,35412070788,Банк ВТБ,"Профсоюзная ул., 12, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/35412070788/?ll=37.570123%2C55.685437&z=16,55.685437,37.570123,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,выходной
50,37012281512,Банк ВТБ,"Бродников пер., 4, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/37012281512/?ll=37.617959%2C55.737446&z=16,55.737446,37.617959,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,выходной,выходной
51,1662536963,Банк ВТБ,"1-я Тверская-Ямская ул., 7, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1662536963/?ll=37.592815%2C55.771525&z=16,55.771525,37.592815,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
52,1099217561,Банк ВТБ,"Ленинский просп., 34/1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1099217561/?ll=37.577750%2C55.707365&z=16,55.707365,37.577750,"4,0",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
53,83314062840,Банк ВТБ,"Киевская ул., 2, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/83314062840/?ll=37.562722%2C55.743467&z=16,55.743467,37.562722,"4,0",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
54,1275504150,Банк ВТБ,"просп. Вернадского, 29, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1275504150/?ll=37.516449%2C55.681712&z=16,55.681712,37.516449,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
55,32289656542,Банк ВТБ,"Дмитровское ш., 13А, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/32289656542/?ll=37.573501%2C55.818716&z=16,55.818716,37.573501,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,выходной,выходной
56,137237435722,Банк ВТБ,"ул. Дмитрия Ульянова, 24, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/137237435722/?ll=37.574974%2C55.686731&z=16,55.686731,37.574974,"4,1",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,выходной
57,1243081137,Банк ВТБ,"Дмитровское ш., 64, корп. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1243081137/?ll=37.562981%2C55.855361&z=16,55.855361,37.562981,"4,3",['8 (800) 200-77-99Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,10:00-15:00
58,1214808353,Банк ВТБ,"Краснопрудная ул., 18, стр. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1214808353/?ll=37.662884%2C55.777287&z=16,55.777287,37.662884,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,выходной,выходной
59,1320953515,Банк ВТБ,"Рязанский просп., 71, корп. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1320953515/?ll=37.788270%2C55.718634&z=16,55.718634,37.788270,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,выходной
60,1508412341,Банк ВТБ,"Чертановская ул., 1В, корп. 1, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/1508412341/?ll=37.607143%2C55.639461&z=16,55.639461,37.607143,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-17:00,выходной
61,149052401015,Банк ВТБ,"Долгоруковская ул., 40, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/149052401015/?ll=37.602023%2C55.778735&z=16,55.778735,37.602023,"4,2",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-17:00,выходной
62,44940801987,Банк ВТБ,"Мичуринский просп., 34, Москва",vtb.ru,https://yandex.ru/maps/org/bank_vtb/44940801987/?ll=37.512770%2C55.707601&z=12,55.707601,37.512770,"4,3",['8 (800) 100-24-24Показать телефон'],"['https://ok.ru/vtb', 'https://t.me/vtb_main_bot', 'https://vk.com/vtb']",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-17:00,выходной
