,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,График работы,Ипотека,Кредит,Ремонт,load_time
10,sberbank/1129040091,СберБанк,"Сормовское ш., 20, Нижний Новгород",,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-14:00, 'sun': выходной, ",56.319909,43.926350,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",67,48,62,93,,,,,2024-08-05 11:08:01
11,sberbank/1036704405,СберБанк,"ул. Плотникова, 5, Нижний Новгород",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:30, 'sun': выходной, ",56.258823,43.853237,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,78,58,89,,,,,2024-08-05 11:08:01
12,sberbank/1134110567,СберБанк,"ул. Карла Маркса, 7А, Канавинский район, жилой район Мещерское Озеро, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:30-15:00, 'sun': выходной, ",56.344017,43.927079,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/s/sberbank', 'https://vk.com/sberbank', 'https://youtube.com/channel/UCC1AHvtI8Z7w7y7DGCMdZpg']",86,63,37,94,,,,,2024-08-05 11:08:01
13,sberbank/1115668934,СберБанк,"ул. Культуры, 113, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.344406,43.838172,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,57,36,100,,,,,2024-08-05 11:08:01
14,sberbank/1144552090,СберБанк,"Союзный просп., 3А, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.358388,43.856403,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,69,79,95,64,,,,2024-08-05 11:08:01
15,sberbank/1063560564,СберБанк,"ул. Сергея Есенина, 17А, Канавинский район, жилой район Мещерское Озеро, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': выходной, 'sun': выходной, ",56.334513,43.937275,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",73,65,56,100,60,,,,2024-08-05 11:08:01
16,sberbank/1195872983,СберБанк,"ул. Октябрьской Революции, 66, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",56.307756,43.936870,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,55,61,95,,,,,2024-08-05 11:08:01
17,sberbank/1236612927,СберБанк,"ул. Чкалова, 3, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-15:30, 'sun': выходной, ",56.319020,43.944434,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/s/sberbank', 'https://vk.com/sberbank']",71,54,33,,,,,,2024-08-05 11:08:01
18,sberbank/1209002488,СберБанк,"Октябрьская ул., 35, Нижний Новгород",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.322173,44.009955,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sber']",63,46,52,81,21,81,45,,2024-08-05 11:08:01
19,sberbank/1274319179,СберБанк,"Бурнаковская ул., 51А, Нижний Новгород",,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': выходной, 'sun': выходной, ",56.340500,43.915229,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,70,83,100,,,,,2024-08-05 11:08:01
20,sberbank/65235041914,СберБанк,"площадь Максима Горького, 4, Нижний Новгород",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 10:00-15:00, 'sun': выходной, ",56.314258,43.990194,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sber', 'http://t.me/sberbank', 'http://vk.com/sber']",62,42,65,88,,,,,2024-08-05 11:08:01
21,sberbank/1054213295,СберБанк,"Молодёжный просп., 28А, Нижний Новгород",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",56.242834,43.853515,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,65,61,100,,,,,2024-08-05 11:08:01
22,sberbank/1222467560,СберБанк,"ул. Краснодонцев, 7, Нижний Новгород",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",56.249167,43.850632,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,65,14,70,11,,,50,2024-08-05 11:08:01
23,sberbank/1307602371,СберБанк,"просп. Октября, 25, Автозаводский район, жилой район Соцгород, микрорайон Соцгород-1, Нижний Новгород",www.sberbank.ru,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной, ",56.256328,43.866765,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,52,18,,18,,,,2024-08-05 11:08:01
24,sberbank/1119623383,СберБанк,"просп. Гагарина, 108, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:30, 'sun': выходной, ",56.272065,43.977501,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,76,67,100,,,,,2024-08-05 11:08:01
25,sberbank/1075904003,СберБанк,"просп. Октября, 3, Автозаводский район, жилой район Соцгород, микрорайон Соцгород-1, Нижний Новгород",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-15:00, 'sun': выходной, ",56.243565,43.862956,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,59,72,85,,63,69,,2024-08-05 11:08:01
26,sberbank/1263704589,СберБанк,"просп. Гагарина, 101, корп. 5, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-15:00, 'sun': выходной, ",56.236476,43.953794,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sber']",77,60,42,100,,,,,2024-08-05 11:08:01
27,sberbank/1142054148,СберБанк,"ул. Коминтерна, 4, Нижний Новгород",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.336933,43.884139,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,83,79,,,,,,2024-08-05 11:08:01
28,sberbank/1094817352,СберБанк,"Мончегорская ул., 6А, корп. 2, Автозаводский район, микрорайон Мончегорский, Нижний Новгород",,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 09:00-15:00, 'sun': выходной, ",56.234285,43.831022,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",88,56,69,92,,,,,2024-08-05 11:08:01
29,sberbank/1232345641,СберБанк,"Совнаркомовская ул., 34, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.326298,43.957002,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",73,50,29,100,33,,,64,2024-08-05 11:08:01
30,sberbank/1005399322,СберБанк,"Березовская ул., 95, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.334781,43.874109,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",96,84,66,90,57,,,,2024-08-05 11:08:01
31,sberbank/1029866471,СберБанк,"Заречный бул., 3, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-15:00, 'sun': выходной, ",56.284594,43.937355,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,62,40,94,,,,,2024-08-05 11:08:01
32,sberbank/1230821843,СберБанк,"ул. Бекетова, 3Б, Нижний Новгород",,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:30-13:30, 'sun': выходной, ",56.290814,43.987859,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",76,62,77,85,60,72,55,,2024-08-05 11:08:01
33,sberbank/1086820822,СберБанк,"просп. Гагарина, 180, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-15:30, 'sun': выходной, ",56.241264,43.964538,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",88,62,58,88,,,,,2024-08-05 11:08:01
34,sberbank/1095734488,СберБанк,"ул. Веденяпина, 21, Нижний Новгород",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-16:00, 'sun': выходной, ",56.232214,43.875911,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,66,63,100,,,,,2024-08-05 11:08:01
35,sberbank/1031412131,СберБанк,"просп. Гагарина, 228, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.228215,43.945215,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,70,17,,,,,,2024-08-05 11:08:01
36,sberbank/1201292678,СберБанк,"ул. Белинского, 69, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-14:00, 'sun': выходной, ",56.317578,44.022273,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",82,50,46,96,,,,,2024-08-05 11:08:01
37,sberbank/1012056493,СберБанк,"ул. Героя Советского Союза Прыгунова, 7А, Нижний Новгород",,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': выходной, 'sun': выходной, ",56.233475,43.859669,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank', 'https://www.youtube.com/channel/UCM4aBRnEiNCf9fQFl2qx2Bg']",91,77,71,100,,,,,2024-08-05 11:08:01
38,sberbank/1242253857,СберБанк,"Космическая ул., 51, Нижний Новгород",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.230007,43.820394,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,62,53,,,,,,2024-08-05 11:08:01
39,sberbank/23534324929,СберБанк,"ул. Бекетова, 13, Нижний Новгород",,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-15:00, 'sun': выходной, ",56.290609,43.998126,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,54,61,90,,,,,2024-08-05 11:08:01
40,sberbank/1036671349,СберБанк,"Южное ш., 35, Нижний Новгород",www.sberbank.ru,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:00-14:30, 'sun': выходной, ",56.227945,43.863675,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,65,89,92,,,,,2024-08-05 11:08:01
41,sberbank/1064632986,СберБанк,"ул. Маршала Рокоссовского, 15, Советский район, жилой район Кузнечиха, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-15:00, 'sun': выходной, ",56.283945,44.041093,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",78,61,83,100,,,,,2024-08-05 11:08:01
42,sberbank/8414654814,СберБанк,"ул. Ванеева, 90, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 10:00-14:00, 'sun': выходной, ",56.297538,44.034750,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,65,73,92,,,,,2024-08-05 11:08:01
43,sberbank/1205309008,СберБанк,"ул. Максима Горького, 144, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.314852,43.997399,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,57,45,86,,,,,2024-08-05 11:08:01
44,sberbank/1234882840,СберБанк,"ул. Ванеева, 24, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-14:00, 'sun': выходной, ",56.309064,44.023207,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,63,88,85,60,,,,2024-08-05 11:08:01
45,sberbank/1197775428,СберБанк,"просп. Гагарина, 20, Нижний Новгород",www.sberbank.ru,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной, ",56.300715,43.984876,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,58,16,,,,,,2024-08-05 11:08:01
46,sberbank/1202909224,СберБанк,"ул. Баумана, 50, Нижний Новгород",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.279302,43.951414,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,70,36,100,,,,,2024-08-05 11:08:01
47,sberbank/1224639125,СберБанк,"Казанское ш., 11, Нижний Новгород",,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-15:00, 'sun': выходной, ",56.290410,44.073009,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",66,45,33,95,,,,,2024-08-05 11:08:01
48,sberbank/1028022135,СберБанк,"ул. Ленина, 157, Бор",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-14:00, 'sun': выходной, ",56.357739,44.058457,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/careersber']",86,78,82,100,,,,,2024-08-05 11:08:01
49,sberbank/1042967320,СберБанк,"ул. Родионова, 17, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-14:00, 'sun': выходной, ",56.319529,44.054226,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",68,52,53,95,,,,,2024-08-05 11:08:01
50,sberbank/1064777067,СберБанк,"Казанское ш., 5, Нижний Новгород",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",56.295295,44.075247,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,58,,,29,,,,2024-08-05 11:08:01
51,sberbank/16145217222,СберБанк,"Школьная ул., 25, рабочий посёлок Горбатовка",www.sberbank.ru,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.260823,43.754162,"2,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
52,sberbank/1139543536,СберБанк,"Интернациональная ул., 30, Бор",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной, ",56.362053,44.061852,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",74,69,,,,,,,2024-08-05 11:08:01
53,sberbank/174076059624,СберБанк,"ул. Максима Горького, 112, Бор",,"'mon': 08:30-17:15, 'tue': 08:30-17:15, 'wed': 08:30-17:15, 'thu': 08:30-17:15, 'fri': 08:30-17:15, 'sat': выходной, 'sun': выходной, ",56.378350,44.020944,"4,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
54,sberbank/1091002558,СберБанк,"Школьная ул., 20А, сельский посёлок Ждановский",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",56.208950,44.100966,"4,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
55,sberbank/1147852641,СберБанк,"Магистральная ул., 73А, д. Афонино",,"'mon': 08:00-16:00, 'tue': 08:00-16:00, 'wed': 08:00-12:45, 'thu': 08:00-16:00, 'fri': 08:00-16:00, 'sat': выходной, 'sun': выходной, ",56.267192,44.094435,"4,2",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
56,sberbank/1114768106,СберБанк,"Пионерская ул., 2, рабочий посёлок Большое Козино",,"'mon': 08:15-16:30, 'tue': 08:15-16:30, 'wed': 08:15-16:30, 'thu': 08:15-16:30, 'fri': 08:15-16:30, 'sat': выходной, 'sun': выходной, ",56.406431,43.716235,"3,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
57,sberbank/1082677101,СберБанк,"18, посёлок Неклюдово, квартал Дружба, Бор",,"'mon': выходной, 'tue': 08:30-17:15, 'wed': 08:30-17:15, 'thu': 08:30-17:15, 'fri': 08:30-17:15, 'sat': 08:30-14:15, 'sun': выходной, ",56.399253,44.011305,"3,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 11:08:01
58,sberbank/1551628149,СберБанк,"ул. Чугунова, 3, корп. 1, Бор",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': выходной, 'sun': выходной, ",56.338060,44.101352,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",98,86,69,100,,,,,2024-08-05 11:08:01
