,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,График работы,Ипотека,Кредит,Ремонт,load_time
10,sberbank/1107090130,СберБанк,"Красноармейская ул., 24, микрорайон Гагарина, Сочи",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.600607,39.721688,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/s/sberbank', 'https://vk.com/sberbank']",88,79,50,100,,,,,2024-08-05 18:49:21
11,sberbank/1101884588,СберБанк,"ул. Чебрикова, 38, микрорайон Больничный городок, Сочи",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.596220,39.735835,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,69,57,69,,,,,2024-08-05 18:49:21
12,sberbank/1025429451,СберБанк,"ул. Труда, 4, микрорайон КСМ, Сочи",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.638609,39.751224,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",74,77,76,100,45,,,,2024-08-05 18:49:21
13,sberbank/1036377380,СберБанк,"ул. Победы, 67, жилой район Лазаревское, Сочи",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 09:00-15:00, 'sun': выходной, ",43.909882,39.330354,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",85,61,59,83,,,,,2024-08-05 18:49:21
14,sberbank/44469478003,СберБанк,"Центральная ул., 58А, микрорайон Головинка, Сочи",www.sberbank.ru,"'mon': выходной, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной, ",43.800390,39.469099,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 18:49:21
15,sberbank/1008325471,СберБанк,"Старонасыпная ул., 22, Сочи",www.sberbank.ru,"'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:00-15:00, 'sun': выходной, ",43.426912,39.927950,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",68,50,88,88,60,,,,2024-08-05 18:49:21
16,sberbank/1132889156,СберБанк,"Демократическая ул., 29, Сочи",www.sberbank.ru,"'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:00-15:00, 'sun': выходной, ",43.423152,39.923231,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",75,55,81,92,60,,,,2024-08-05 18:49:21
17,sberbank/1005813188,СберБанк,"ул. Красных Партизан, 5, жилой район Хоста, Сочи",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.510645,39.871257,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,76,80,60,,,,,2024-08-05 18:49:21
18,sberbank/1008837216,СберБанк,"ул. Ленина, 221/1, Сочи",,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.481670,39.894210,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,65,74,83,,,,,2024-08-05 18:49:21
19,sberbank/1065276621,СберБанк,"ул. Гастелло, 5, Сочи",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной, ",43.444234,39.909426,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",84,81,70,67,55,,,,2024-08-05 18:49:21
20,sberbank/1123907436,СберБанк,"ул. Павлова, 87А, жилой район Лазаревское, Сочи",www.sberbank.ru,"'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:30-13:00, 'sun': выходной, ",43.914013,39.338286,"4,9",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,75,54,82,,,,,2024-08-05 18:49:21
21,sberbank/1037811452,СберБанк,"ул. Ленина, 78, Сочи",www.sberbank.ru,"'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной, ",43.431875,39.916235,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,72,86,96,,,,,2024-08-05 18:49:21
22,sberbank/1033316483,СберБанк,"Садовая ул., 70, жилой район Адлер, Сочи",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.431973,39.928308,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,75,,90,,,,,2024-08-05 18:49:21
23,sberbank/1084192161,СберБанк,"ул. Голубые Дали, 15, жилой район Адлер, Сочи",www.sberbank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной, ",43.453213,39.905950,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",89,65,,100,,,,,2024-08-05 18:49:21
