,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Расположение,График работы,Ипотека,Кредит,Ремонт,load_time
10,sberbank/1147757395,СберБанк,"ул. Льва Яшина, 16, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 10:00-14:00, 'sun': выходной, ",53.542882,49.359766,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/s/sberbank', 'https://vk.com/sberbank']",90,69,80,100,50,,,,2024-08-05 20:16:16
11,sberbank/1075057440,СберБанк,"Новозаводская ул., 6, Тольятти",,"'mon': 08:30-17:15, 'tue': 08:30-17:15, 'wed': 08:30-17:15, 'thu': 08:30-17:15, 'fri': 08:30-16:00, 'sat': выходной, 'sun': выходной, ",53.556214,49.450531,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,2024-08-05 20:16:16
12,sberbank/1018861555,СберБанк,"ул. 70 лет Октября, 46, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.541977,49.340004,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",87,86,81,,,,,,2024-08-05 20:16:16
13,sberbank/1220266588,СберБанк,"Юбилейная ул., 55, Тольятти",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-15:00, 'sun': выходной, ",53.508597,49.277984,"4,7",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",83,61,84,96,83,81,52,,2024-08-05 20:16:16
14,sberbank/1269807758,СберБанк,"ул. Автостроителей, 68А, Тольятти",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-14:00, 'sun': 10:00-14:00, ",53.533003,49.326870,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,54,67,,,,,,2024-08-05 20:16:16
15,sberbank/4687296545,СберБанк,"ул. Ворошилова, 27, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:30-14:30, 'sun': выходной, ",53.532800,49.314302,"4,8",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",91,75,47,85,,,,100,2024-08-05 20:16:16
16,sberbank/202220653889,СберБанк,"Цветной бул., 15А, 16-й квартал, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.536760,49.338610,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",96,79,85,100,,,,,2024-08-05 20:16:16
17,sberbank/129076361912,СберБанк,"Юбилейная ул., 1А, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.535883,49.283876,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",93,71,81,90,,,,,2024-08-05 20:16:16
18,sberbank/1039028088,СберБанк,"бул. Космонавтов, 6, 15-й квартал, Тольятти",,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.541305,49.325019,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,81,57,100,,,,,2024-08-05 20:16:16
19,sberbank/1098249543,СберБанк,"ул. Ворошилова, 49А, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.524926,49.312433,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",91,76,64,100,,,,,2024-08-05 20:16:16
20,sberbank/150232697131,СберБанк,"Революционная ул., 11Б, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.527196,49.276725,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",77,55,81,94,,,,,2024-08-05 20:16:16
21,sberbank/21344409041,СберБанк,"Ленинский просп., 1А, Тольятти",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной, ",53.516912,49.303055,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,84,92,100,,,,,2024-08-05 20:16:16
22,sberbank/1157739385,СберБанк,"просп. Степана Разина, 81, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:00, 'sun': выходной, ",53.507344,49.293155,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",87,68,84,,,,,,2024-08-05 20:16:16
23,sberbank/1100275334,СберБанк,"Приморский бул., 42А, Тольятти",www.sberbank.ru,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-14:00, 'sun': выходной, ",53.507966,49.265619,"4,8",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,67,55,100,,,,,2024-08-05 20:16:16
24,sberbank/1179583501,СберБанк,"бул. Кулибина, 6Б, 2-й квартал, Тольятти",www.sberbank.ru,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-13:30, 'sun': выходной, ",53.534535,49.267753,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",92,85,82,91,,,,,2024-08-05 20:16:16
